DATE,CAMPAIGN_ID,COUNTRY_ID,STATE_ID,SPEND,IMPRESSIONS,CLICKS
2022-10-21,1030237413,2840,21164,144.11,68,1
2022-12-05,9716491608,2276,20235,144.93,534,4
2022-11-17,11652085410,2840,21178,0.00,2,0
2022-10-31,16985277335,2840,21166,1.74,41,1
2022-12-21,9647872445,2840,21182,38.35,107,1
2022-10-15,18598496615,2840,21179,0.00,2,0
2022-11-17,8686907662,2840,21170,380.55,17,4
2023-03-18,1012855394,2484,20711,0.00,12,0
2023-01-25,16985277335,2484,20698,12.22,1137,10
2023-01-22,1030237413,2840,21177,38.08,34,1
2023-03-09,16705812708,2040,20043,0.72,177,0
2023-03-30,9716491608,2276,20241,0.00,12,0
2022-10-25,16985277335,2840,21149,0.00,5,0
2022-12-07,9710540067,2840,21154,97.95,65,2
2022-11-25,17197475739,2840,21168,310.73,486,4
2022-12-25,16096245591,2840,21148,0.00,2,0
2023-03-03,9710540067,2840,21137,1998.62,2018,43
2022-11-18,17344179530,2840,21140,5.41,29,1
2023-03-24,19097200206,2458,20743,1.39,36,1
2022-10-17,16985277335,2840,21161,0.00,2,0
2023-01-24,9656161861,2276,20233,0.00,9,0
2023-02-12,17344179530,2840,21160,75.95,364,11
2022-11-17,17298592738,2276,20236,169.54,1996,18
2023-04-02,1030237413,2840,21153,281.23,114,4
2022-12-05,16101107713,2276,20241,2.21,37,0
2022-10-07,11698174219,2458,20742,0.00,27,0
2023-02-11,9816566817,2840,21137,93.29,1673,6
2022-10-05,9985023596,2276,20226,149.59,77,3
2023-01-11,16334770689,2840,21144,631.01,3363,13
2022-11-06,9710540067,2840,21140,267.81,192,2
2023-02-09,1012855394,2484,20713,19.72,15,4
2022-10-15,16334770689,2840,21174,237.12,949,2
2023-02-23,16107460064,2276,20240,15.56,102,0
2022-12-14,15942125913,2076,21230,38.77,3966,23
2023-04-02,17197475739,2840,21178,102.11,78,2
2023-03-09,9731536273,2840,21139,26.57,80,1
2023-01-14,16705812708,2276,20229,63.41,10205,30
2023-02-06,16334770689,2840,21183,213.05,755,6
2023-03-31,9645632783,2036,20040,126.85,379,5
2022-10-28,18597674878,2840,21183,0.00,5,0
2022-10-27,18592041816,2458,20744,0.00,2,0
2022-10-15,9647872445,2840,21154,0.00,12,0
2022-10-06,16705812708,2840,21158,26.29,901,4
2023-03-14,9710540067,2840,21150,354.65,214,5
2022-11-27,16705812708,2276,20240,8.45,566,0
2022-12-07,16141721408,2276,20232,9.29,279,1
2023-03-14,9816566817,2840,21149,0.00,71,0
2023-03-19,1012855394,2484,20703,1.23,51,2
2023-02-03,16976496847,2276,20236,467.84,11937,25
2023-04-04,16985277335,2862,9069664,0.02,7,0
2022-10-24,18598958317,2276,20227,0.00,19,0
2023-03-08,17344179530,2840,21146,27.05,116,4
2023-02-21,9656161861,2276,20228,88.36,221,4
2023-03-11,1030237413,2840,21161,86.16,41,1
2023-03-08,16107460064,2040,20043,1.72,32,0
2023-01-06,1012855394,2484,20723,0.00,2,0
2022-12-12,8687082217,2840,21143,39.18,29,1
2023-02-28,9731536273,2840,21137,123.14,1523,5
2022-12-22,1012855394,2484,20714,0.00,7,0
2023-02-01,16705812708,2840,21138,48.12,1545,11
2022-10-18,9647872445,2840,21172,0.00,3,0
2022-11-01,17344179530,2840,21183,7.84,54,1
2022-12-08,16985277335,2840,21169,0.01,41,0
2022-10-31,17197475739,2840,21143,157.90,394,3
2023-01-09,16107460064,2840,21132,21.49,258,1
2023-04-04,16193384549,2040,20050,14.44,223,1
2023-01-17,16705812708,2040,20045,2.37,755,1
2022-12-10,9710540067,2840,21184,75.75,37,1
2022-11-24,1030237413,2840,21163,557.81,105,3
2022-11-25,8688544442,2840,21152,347.53,53,9
2022-12-28,9985023596,2040,20048,0.00,7,0
2023-01-17,16705812708,2040,20044,7.98,923,2
2023-01-17,19072463248,2356,21268,0.00,2,0
2023-02-18,8688544442,2840,21148,63.84,27,8
2023-02-12,16334770689,2840,21143,883.43,3711,33
2022-10-24,18597674878,2840,21162,0.00,24,0
2023-03-10,8709347981,2036,20041,0.00,12,0
2022-12-17,16705812708,2276,20240,107.21,2229,11
2023-03-02,1030237413,2840,21145,540.96,138,4
2022-12-02,17197475739,2840,21159,0.00,49,0
2022-10-19,16096245591,2484,20721,1.09,92,0
2022-10-21,8687082217,2840,21155,0.00,7,0
2023-01-27,16107460064,2840,21143,77.39,780,3
2022-10-21,10586966769,2276,20236,0.00,7,0
2023-01-15,16529545136,2076,20096,5.41,853,2
2022-11-03,18416696815,2356,21339,8.47,2152,2
2023-03-14,9647872445,2840,21138,523.42,967,11
2023-03-18,9731536273,2840,21178,43.01,182,1
2023-01-07,16096245591,2840,21178,0.00,2,0
2022-12-29,17298592738,2276,20226,2259.56,41701,167
2022-12-07,17197475739,2840,21137,2108.74,3441,20
2022-10-10,9656161861,2276,20234,0.00,207,0
2022-11-16,9647872445,2840,21167,455.20,457,6
2023-03-05,16334770689,2840,21141,415.35,352,10
2022-11-10,16107460064,2840,21175,211.61,1975,8
2023-03-31,1012855394,2076,20105,0.41,10,2
2023-01-30,16107460064,2840,21171,110.02,904,4
2023-01-18,16517320743,2276,20228,61.09,3468,9
2022-10-28,18598835899,2040,20050,0.00,24,0
2022-10-24,17298592738,2276,20241,141.12,1527,9
2022-10-13,17335759645,2076,20096,7.77,840,1
2023-03-05,9647872445,2840,21150,99.17,697,4
2023-02-22,9710540067,2840,21140,113.97,92,1
2023-01-22,8687082217,2840,21160,0.00,9,0
2023-03-19,9816566817,2840,21141,150.82,39,1
2022-10-18,16705812708,2840,21146,25.84,561,1
2023-01-11,8687082217,2840,21150,16.99,5,1
2023-03-08,9985023596,2040,20043,0.00,2,0
2022-11-14,16985277335,2484,20701,35.54,5622,63
2022-12-24,16517320743,2040,20042,12.30,252,1
2023-03-06,17197475739,2840,21169,382.97,1870,10
2023-01-23,9656161861,2040,20048,0.00,14,0
2022-12-27,16193384549,2040,20043,15.52,53,1
2022-12-29,16096245591,2484,20709,82.13,3573,11
2023-03-14,8687082217,2840,21167,58.63,46,1
2022-11-01,17335759645,2484,20707,32.07,2729,2
2023-01-04,9611555898,2276,20232,0.00,2,0
2022-11-27,16985277335,2840,21143,7.18,253,2
2022-11-01,17335759645,2484,20713,109.04,8677,7
2023-03-09,17344179530,2840,21139,7.54,139,1
2022-10-01,11698174219,2458,20737,0.00,36,0
2022-10-02,9611555898,2040,20045,0.14,2,1
2023-02-12,9611555928,2276,20231,84.11,75,5
2023-01-30,8687082217,2840,21139,0.00,9,0
2023-03-28,16141721408,2036,20038,27.22,260,4
2022-10-27,18592041816,2076,20100,1.78,3,1
2022-11-18,16107460064,2276,20237,132.98,1312,4
2023-03-26,16529545136,2458,20751,82.95,14411,133
2022-11-27,16101107713,2040,20043,1.12,10,0
2023-02-26,9656161861,2276,20234,1.10,204,1
2023-03-17,16529545136,2076,20102,12.61,2470,4
2023-01-26,8686907662,2840,21142,104.11,66,2
2023-02-11,16529545136,2484,20721,3.30,428,1
2022-12-18,9656161861,2276,20235,437.66,687,8
2022-12-10,15942125913,2076,21229,67.18,6089,55
2023-01-25,9731536273,2840,21146,0.00,36,0
2022-12-03,9645746542,2040,20045,18.77,197,1
2022-11-18,8687082217,2840,21169,0.00,2,0
2022-12-16,16985277335,2840,21135,0.00,20,0
2023-02-27,9731196168,2036,20039,0.00,19,0
2022-11-04,16129801833,2840,21143,4279.05,17597,76
2023-02-07,16705812708,2036,20037,42.67,1078,8
2023-03-11,8687082217,2840,21180,83.56,14,2
2023-01-02,16529545136,2076,20090,17.34,1141,6
2023-03-22,8686907662,2840,21179,0.00,2,0
2022-10-22,18592067436,2840,21176,0.00,31,0
2022-12-05,8686907662,2840,21169,184.80,31,2
2023-03-05,16985277335,2840,21156,3.72,63,2
2023-03-31,16705812708,2840,21148,37.49,1018,9
2022-12-28,8688544442,2840,21184,0.00,2,0
2022-10-05,9611555928,2276,20234,0.00,17,0
2023-01-03,1012855394,2484,20717,0.00,3,0
2022-11-23,16096245591,2484,20701,9.68,530,1
2022-10-30,18598862587,2840,21173,0.00,43,0
2022-11-29,1012855394,2356,21335,0.00,2,0
2022-12-03,16976496847,2276,20232,376.22,3709,14
2022-12-03,17335759645,2076,20093,12.06,1782,1
2023-02-21,16705812708,2040,20049,0.38,80,0
2023-02-18,16107460064,2040,20042,0.12,19,0
2023-01-10,9710540067,2840,21179,0.00,22,0
2023-03-29,16705812708,2840,21163,3.47,139,1
2023-02-02,8688544442,2840,21172,1.92,10,2
2023-03-21,16129801833,2840,21151,441.63,2766,8
2023-04-02,16985277335,2840,21137,13.46,583,11
2022-10-24,18595480449,2276,20227,0.00,14,0
2022-11-20,16129801833,2840,21165,474.96,1561,8
2023-01-17,19329701910,2356,20466,0.33,24,0
2022-12-03,16107460064,2840,21160,728.46,9338,16
2022-10-26,11698174219,2076,21232,0.00,2,0
2022-10-26,8688544442,2840,21136,0.27,3,1
2023-03-19,17335759645,2484,20716,16.86,1076,1
2023-03-08,16705812708,2840,21133,26.24,712,4
2022-12-21,9731536273,2840,21135,0.00,9,0
2022-10-03,9716491608,2276,20241,14.25,15,1
2022-12-02,16334770689,2840,21139,1117.92,7577,15
2022-10-31,18592011993,2276,20241,0.00,20,0
2023-01-11,9611555928,2276,20239,36.03,12,1
2022-11-22,18889806200,2840,21162,14.85,26,1
2022-12-13,16985277335,2484,20722,32.12,4165,53
2022-12-20,8689311018,2036,20038,59.32,3,1
2022-11-28,18889806200,2276,20226,50.95,128,0
2022-12-18,16107460064,2840,21133,310.26,2156,8
2023-03-06,17335759645,2076,20096,6.14,741,0
2022-11-05,9645746542,2276,20235,481.79,967,11
2023-04-01,19770443735,2840,21152,156.16,134,2
2023-02-17,9645746542,2276,20233,0.00,17,0
2022-10-06,16129801833,2840,21139,1310.21,6375,26
2022-10-24,11654183162,2276,20233,0.27,12,1
2022-11-28,8687082217,2840,21136,103.01,24,1
2022-10-25,18598862587,2840,21152,41.23,80,1
2022-10-20,1012855394,2356,21336,0.00,7,0
2022-11-28,11698174219,2484,20724,0.00,2,0
2022-12-18,1030237413,2840,21184,146.44,43,2
2023-03-03,17335759645,2076,20105,21.37,1275,1
2023-02-07,8688544442,2840,21139,0.14,12,1
2023-04-02,19770443735,2840,21168,541.64,158,4
2022-11-04,15942125913,2076,20100,15.17,2674,14
2023-02-05,16985277335,2840,21146,0.00,17,0
2023-01-20,1012855394,2076,20086,0.00,3,0
2022-12-24,19072463248,2076,20099,0.00,2,0
2022-11-18,18889806200,2840,21175,6.33,58,0
2022-11-05,9647872445,2840,21164,909.86,1056,13
2023-01-20,8688544442,2840,21174,0.00,2,0
2022-11-20,16101107713,2276,20236,5.26,68,0
2022-12-06,18889806200,2036,20038,4.80,68,0
2022-12-12,16334770689,2840,21162,135.66,894,6
2022-10-04,11654183162,2040,20044,0.00,3,0
2022-12-31,16101107713,2276,20232,132.56,2623,4
2023-02-02,16529545136,2076,20091,9.66,876,2
2022-10-31,9611555928,2276,20226,9.31,19,2
2022-10-19,18602425423,2036,20035,0.00,27,0
2022-11-01,9611555892,2276,20240,0.00,3,0
2023-03-24,8688544442,2840,21149,0.27,3,1
2023-01-21,1030237413,2840,21179,0.00,2,0
2022-11-26,19023347656,2356,20471,19.31,2499,10
2023-02-20,9647872445,2840,21158,227.26,253,6
2022-10-29,18592011993,2276,20236,0.81,94,1
2022-11-30,16985277335,2484,20719,12.98,2348,25
2023-01-02,1012855394,2356,20453,2.74,10,3
2022-11-03,17335759645,2484,20723,6.49,546,1
2022-10-31,18598316060,2840,21182,0.00,182,0
2022-12-18,16517320743,2036,20041,374.16,3211,15
2022-10-02,11698174219,2840,21180,0.00,2,0
2023-01-05,9985023596,2276,20229,0.00,114,0
2022-10-04,16107460064,2840,21141,77.99,553,1
2023-02-28,16129801833,2840,21163,137.10,1967,3
2022-11-21,9611555892,2276,20227,0.00,2,0
2023-04-05,16334770689,2840,21164,102.02,830,4
2022-11-13,15942125913,2076,20090,105.25,14147,53
2022-11-01,16107460064,2036,20034,9.87,190,3
2022-11-26,19023561023,2458,20742,0.00,2,0
2022-11-09,1012855394,2076,20101,0.00,5,0
2022-10-15,18597674878,2840,21148,36.16,218,1
2023-03-10,16101107713,2036,20035,724.93,3366,16
2023-03-18,9647872445,2840,21169,29.73,485,2
2022-12-28,9710540067,2840,21164,103.29,71,3
2022-11-07,16193384549,2040,20050,5.05,85,0
2023-03-30,19097200206,2458,20751,187.64,3337,12
2023-04-05,16529545136,2356,9061642,0.45,264,2
2023-01-05,19324153619,2840,21144,0.00,15,0
2023-01-28,9646241456,2036,20035,314.52,784,10
2023-01-06,9646241456,2036,20034,0.00,5,0
2022-10-28,16141721408,2036,20034,7.90,54,1
2022-10-16,18601828472,2040,20047,0.00,24,0
2022-10-21,16705812708,2276,20233,5.76,321,0
2023-03-03,17335759645,2484,20714,8.35,588,0
2023-03-02,8686907662,2840,21174,0.00,2,0
2022-12-03,16334770689,2840,21158,1190.81,3556,17
2022-11-29,1030237413,2840,21165,582.05,168,4
2022-12-16,19072463248,2484,20710,0.00,14,0
2022-12-02,16193384549,2276,20241,3.62,44,0
2022-12-07,9611555892,2276,20227,12.47,3,1
2022-12-19,19072463248,2356,20453,0.00,46,0
2022-12-10,1012855394,2076,20092,0.29,15,1
2023-01-29,9646241456,2036,20041,100.83,371,4
2022-11-08,17197475739,2840,21164,518.67,665,6
2022-11-18,17197475739,2840,21156,248.69,236,4
2023-02-16,16529545136,2458,20742,3.18,1265,8
2022-11-21,17335759645,2076,20089,14.39,275,2
2023-02-02,16334770689,2840,21145,631.80,1083,9
2023-02-22,16334770689,2840,21152,362.29,2511,18
2022-11-30,16135846000,2076,21227,8.87,576,1
2022-12-08,16705812708,2276,20231,389.13,7167,48
2023-01-06,16193384549,2040,20046,1.69,80,0
2022-12-01,19016565285,2076,20093,0.00,2,0
2022-11-28,1030237413,2840,21163,233.70,240,2
2022-10-02,9985023596,2276,20228,86.16,143,3
2023-02-10,17197475739,2840,21144,655.52,1001,12
2023-01-22,16705812708,2840,21173,39.07,587,5
2022-10-20,9985023596,2276,20233,0.00,2,0
2022-10-02,11698174219,2076,20089,2.19,389,9
2022-10-12,16529545136,2356,20460,259.16,49346,489
2023-03-14,17344179530,2840,21143,14.49,656,3
2022-12-18,11698174219,2356,20454,0.00,2,0
2022-10-20,8687082217,2840,21177,28.77,2,1
2023-01-12,9656161861,2276,20228,65.89,160,2
2023-03-28,16107460064,2040,20044,14.47,211,0
2023-03-17,16985277335,2484,20697,20.44,2317,22
2022-11-23,16705812708,2040,20048,1.44,252,1
2022-10-10,1012855394,2484,20699,0.96,9,1
2022-10-04,9731196168,2036,20040,23.97,145,1
2022-10-21,18597674878,2840,21167,9.32,112,1
2022-10-11,16529545136,2484,20694,2.96,476,1
2022-11-22,16096245591,2840,21171,0.35,2,0
2023-01-15,9710540067,2840,21151,57.12,102,1
2023-03-16,17335759645,2484,20711,4.78,563,0
2022-12-02,16129801833,2840,21145,776.17,3245,12
2022-12-31,19329701910,2356,9061642,3.10,114,1
2022-12-28,16985277335,2840,21158,0.60,9,0
2023-02-22,16101107713,2276,20235,54.86,806,2
2022-11-28,16985277335,2840,21158,0.00,22,0
2023-03-20,16129801833,2840,21152,871.91,6661,16
2022-12-04,19023561023,2484,20716,0.00,2,0
2022-11-02,16529545136,2076,20093,8.74,3482,11
2022-10-09,16107460064,2840,21142,535.57,3665,22
2023-01-28,16193384549,2276,20227,1.94,122,0
2023-03-09,17335759645,2484,20708,30.53,2732,4
2022-12-16,9716491608,2276,20229,48.49,221,1
2022-10-24,10586966769,2276,20232,0.00,3,0
2023-03-31,17335759645,2484,20702,3.82,190,1
2023-01-14,16985277335,2484,20718,21.09,4498,47
2023-01-12,16129801833,2840,21175,1243.25,5496,22
2023-02-03,16129801833,2840,21145,356.14,1763,8
2022-11-05,16129801833,2840,21179,439.95,2584,6
2022-12-08,1012855394,2356,20464,22.19,14,1
2023-02-23,8688544442,2840,21149,8.81,5,3
2023-03-14,17335759645,2076,20101,19.34,1884,4
2023-02-24,16334770689,2840,21144,127.35,881,5
2022-11-30,19023347656,2076,20100,0.00,5,0
2022-10-25,17335759645,2458,20745,29.68,1459,1
2022-10-15,17335759645,2076,21232,1.92,272,0
2022-10-12,16517320743,2276,20228,166.26,989,8
2023-01-25,15942125913,2076,20094,284.92,36440,270
2023-01-03,19329701910,2076,20103,0.27,36,0
2022-11-20,16096245591,2840,21167,0.85,3,0
2022-11-10,9645632783,2036,20034,0.00,7,0
2023-03-06,8686907662,2840,21144,0.00,5,0
2022-12-12,16517320743,2276,20228,487.69,6411,39
2023-01-30,9731536273,2840,21164,33.84,172,1
2022-11-11,16976496847,2276,20239,405.94,2055,6
2023-01-22,17335759645,2484,20725,8.35,668,1
2023-02-02,9716491608,2040,20047,114.79,46,1
2023-02-21,16107460064,2840,21168,21.15,223,1
2022-12-30,16129801833,2840,21164,16631.93,100790,344
2022-10-17,16101107713,2040,20046,1.31,83,0
2022-10-25,16985277335,2484,20711,14.16,2917,31
2022-10-13,8687082217,2840,21139,20.82,3,1
2023-03-24,19097200206,2076,20101,34.90,655,2
2022-11-10,17197475739,2840,21171,324.22,717,5
2023-02-11,15942125913,2076,20103,18.46,4060,27
2023-01-03,16334770689,2840,21177,950.23,5068,27
2023-03-14,9656161861,2040,20050,6.30,209,1
2022-10-17,17197475739,2840,21166,221.71,160,1
2022-11-16,18889806200,2840,21174,16.34,146,0
2023-01-30,17197475739,2840,21184,4.78,54,0
2023-02-07,9645746542,2276,20238,0.00,31,0
2023-02-21,16976496847,2276,20239,167.39,2263,3
2023-01-14,1030237413,2840,21154,0.00,9,0
2022-11-02,18416696815,2356,21337,82.93,14511,29
2023-03-28,8687082217,2840,21174,0.00,2,0
2022-11-10,16129801833,2840,21168,6190.68,30303,130
2023-03-11,9647872445,2840,21169,188.77,714,6
2023-02-16,8687082217,2840,21177,0.00,19,0
2022-11-18,16334770689,2840,21151,400.03,714,8
2023-01-12,9731196168,2036,20037,106.16,49,1
2022-10-20,8688544442,2840,21157,14.66,9,1
2022-10-29,15942125913,2076,21227,17.26,3082,19
2022-10-16,16517320743,2036,20038,145.76,938,9
2023-02-24,17197475739,2840,21135,127.16,949,9
2023-02-03,1012855394,2076,20088,0.00,12,0
2023-03-22,19097200206,2356,21341,11.07,1095,2
2022-12-14,19072463248,2356,20472,0.00,31,0
2023-03-09,16129801833,2840,21149,212.21,1850,6
2023-02-20,9710540067,2840,21166,371.65,228,8
2022-11-29,16529545136,2076,21232,0.45,73,0
2022-10-24,16529545136,2356,20464,24.38,6802,92
2023-01-08,8688544442,2840,21153,52.33,9,1
2023-03-10,9647872445,2840,21147,783.28,2125,22
2023-02-15,9645746542,2276,20229,305.33,629,8
2023-01-05,16976496847,2040,20043,165.46,5047,9
2022-10-23,16107460064,2840,21153,331.23,2140,8
2023-01-07,16141721408,2040,20047,16.97,1227,1
2023-03-04,17344179530,2840,21136,42.24,525,8
2023-02-01,16107460064,2840,21172,16.08,129,0
2023-01-08,9645746542,2276,20227,0.00,165,0
2023-01-18,19329701910,2458,20751,0.26,12,0
2023-04-03,16705812708,2840,21182,39.30,916,9
2022-11-29,8688544442,2840,21174,8.49,2,1
2022-10-20,18598763218,2840,21180,24.38,99,1
2023-03-15,9731536273,2840,21142,223.42,462,4
2022-12-25,19324153619,2840,21155,76.44,92,1
2022-11-29,16334770689,2840,21169,1073.50,4223,18
2023-01-02,19072463248,2484,20718,0.00,7,0
2022-10-22,18598862587,2840,21135,46.58,39,1
2023-01-01,16096245591,2484,20724,8.50,675,1
2022-12-06,11654183162,2276,20226,0.41,5,2
2022-12-23,16529545136,2356,20457,134.66,20900,204
2023-01-13,16985277335,2484,20724,31.78,7443,77
2023-02-13,9611555898,2040,20046,0.14,2,1
2023-01-03,9611555892,2276,20237,22.74,7,1
2022-11-05,16129801833,2840,21176,33574.45,147113,499
2022-12-18,19072463248,2356,20472,15.75,282,3
2023-03-13,16334770689,2840,21169,509.55,2504,21
2022-10-21,17298592738,2276,20230,22.36,247,2
2022-11-14,8688544442,2840,21135,25.75,2,1
2023-03-31,8688544442,2840,21147,80.34,37,9
2022-10-31,16135846000,2076,20102,53.85,4430,11
2023-03-28,16141721408,2036,20034,15.56,70,1
2023-01-25,16529545136,2076,21228,2.39,180,1
2023-02-04,17298592738,2276,20231,576.94,11079,49
2023-03-01,9710540067,2840,21163,103.42,70,2
2022-10-25,11654183162,2276,20232,0.00,20,0
2022-12-22,1012855394,2356,20463,0.00,5,0
2022-10-22,18592041255,2036,20039,0.00,2,0
2022-12-13,16985277335,2840,21148,1.13,56,1
2022-11-30,17344179530,2840,21167,110.67,748,13
2023-01-21,16705812708,2276,20237,17.79,932,5
2022-11-26,8688544442,2840,21165,56.71,12,1
2023-04-04,17197475739,2840,21142,53.82,189,1
2023-03-23,10586966769,2276,20237,0.00,15,0
2023-03-07,10586966769,2040,20049,0.00,2,0
2022-12-07,19023561017,2484,20720,0.00,5,0
2022-11-27,16129801833,2840,21170,1435.52,7186,26
2023-02-20,17344179530,2840,21148,18.87,221,4
2023-01-29,16705812708,2840,21140,1.72,294,1
2022-11-30,16517320743,2040,20042,0.97,48,0
2022-12-01,19023561017,2076,20092,0.00,49,0
2023-04-04,16705812708,2036,20040,50.43,2105,10
2022-12-11,8687082217,2840,21182,51.78,7,1
2022-10-03,11698174219,2356,20457,0.00,7,0
2023-01-24,8686907662,2840,21176,246.44,111,4
2023-02-16,9645746542,2276,20227,0.96,58,1
2022-12-31,16529545136,2484,20712,9.03,588,4
2023-01-06,16529545136,2356,20468,29.06,7181,80
2023-03-31,1030237413,2840,21136,504.52,194,6
2022-12-07,19023561017,2484,20694,0.00,3,0
2022-10-05,16705812708,2840,21159,20.25,196,4
2022-12-30,9647872445,2840,21138,274.66,214,3
2023-02-13,9656161861,2040,20048,12.88,43,1
2022-12-16,16976496847,2276,20237,368.23,7424,8
2022-12-15,8687082217,2840,21141,0.00,2,0
2022-11-14,16096245591,2484,20726,1.31,66,0
2022-12-05,9710540067,2840,21163,49.04,39,1
2022-12-10,16107460064,2276,20240,75.00,682,3
2022-11-01,11652085410,2840,21155,1.92,53,1
2022-10-28,1030237413,2840,21159,0.00,15,0
2023-02-24,9645746542,2276,20241,1.37,36,1
2022-11-26,16705812708,2840,21169,106.45,1018,13
2022-11-19,8686907662,2840,21167,94.25,48,2
2023-03-03,9731536273,2840,21137,193.83,1227,8
2023-01-20,16107460064,2276,20230,2.93,80,0
2023-04-03,9731536273,2840,21178,133.29,141,4
2022-12-10,16985277335,2862,9069665,0.04,75,0
2022-12-18,9716491608,2040,20049,0.00,3,0
2022-12-06,19072463248,2458,20751,0.00,14,0
2023-01-10,16705812708,2840,21156,52.05,1085,8
2023-01-27,17197475739,2840,21158,30.20,301,0
2023-01-25,9731536273,2840,21163,0.00,12,0
2023-02-04,16705812708,2840,21151,22.78,882,3
2022-11-17,16107460064,2276,20230,20.75,298,1
2022-11-03,8689311018,2036,20040,252.60,32,1
2022-10-26,16107460064,2276,20234,45.94,383,1
2023-02-11,16141721408,2040,20050,10.07,869,2
2023-01-04,16096245591,2840,21136,1.89,5,0
2023-01-26,16529545136,2076,21232,3.38,318,4
2022-11-30,19016565285,2356,21338,0.00,31,0
2023-01-27,16129801833,2840,21175,1005.41,7961,18
2022-12-16,19072463248,2484,20700,0.00,2,0
2022-10-04,16334770689,2840,21141,97.94,964,3
2022-12-09,1012855394,2356,21339,0.00,3,0
2022-12-25,16107460064,2276,20231,362.88,5248,14
2023-04-01,16101107713,2036,20038,171.46,1790,4
2023-02-13,17197475739,2840,21160,854.74,5051,34
2022-10-19,9611555898,2276,20228,0.00,9,0
2023-04-03,1012855394,2484,20725,0.14,20,1
2022-12-16,9716491608,2040,20048,18.36,15,1
2022-10-27,9716491608,2040,20044,0.00,14,0
2023-02-14,16141721408,2276,20229,2.05,823,1
2023-01-25,15942125913,2076,20101,196.88,22867,165
2022-10-30,18598941968,2036,20037,172.68,4626,9
2022-11-11,17335759645,2458,20746,31.89,2343,6
2022-10-12,16705812708,2040,20044,12.67,685,3
2022-12-08,1012855394,2356,21337,0.00,22,0
