DATE,CAMPAIGN_ID,COUNTRY_ID,SPEND,IMPRESSIONS,CLICKS
2023-02-27,16529545136,2158,2.20,1476,4
2022-05-05,16517320743,2040,57.40,14783,122
2023-02-28,16141721408,2372,9.45,1719,18
2022-12-19,16141721408,2344,12.08,8820,24
2022-10-29,1012855394,2780,0.00,70,0
2022-03-09,1030237413,2840,383.82,12804,62
2023-01-10,1012855394,2104,0.08,29,1
2022-11-23,16705812708,2826,89.38,36183,125
2022-07-05,11698174219,2188,3.60,1258,22
2022-07-17,16096245591,2340,6.55,8896,18
2022-07-27,9611555928,2724,7.36,83,4
2022-05-09,8689311018,2826,21.58,112,9
2023-03-21,9645746542,2724,41.33,3052,18
2023-03-06,17335759645,2156,2.59,1516,4
2022-03-18,16517320743,2056,32.74,4673,16
2022-08-20,11698174219,2422,0.07,43,1
2022-02-10,16097854484,2710,1.32,46,1
2022-02-16,8687082220,2036,18.96,117,17
2022-05-22,16101107713,2756,100.10,18799,90
2022-04-21,9645632783,2826,63.56,1654,11
2022-10-25,16193384549,2682,23.52,8356,18
2022-05-21,9611555898,2410,0.00,7,0
2022-09-22,16096245591,2600,1.45,986,3
2023-03-19,16985277335,2630,2.33,3477,23
2023-03-03,1012855394,2196,0.10,3,1
2022-07-28,10586966769,2048,0.00,10,0
2022-09-14,16193384549,2372,10.68,405,4
2022-07-25,16705812708,2208,8.31,1180,8
2022-08-13,1012855394,2388,0.00,2,0
2022-10-15,9611555928,2702,0.00,15,0
2022-10-15,18595480449,2056,1.27,65,1
2022-10-30,11698174219,2340,0.00,9,0
2022-09-14,16517320743,2578,31.81,9899,29
2022-05-04,16101107713,2702,110.19,33558,127
2022-09-30,9716491602,2826,704.93,12609,122
2022-08-22,16101107713,2752,52.14,1669,12
2023-03-23,16517320743,2352,3.07,1389,8
2022-09-09,17335759645,2642,10.62,5649,8
2022-08-15,10586966769,2376,0.00,82,0
2022-01-04,15680671364,2410,44.95,20011,48
2022-08-10,9985023596,2470,0.00,2,0
2023-04-05,10586966769,2414,0.00,9,0
2022-02-22,9985023596,2056,5.63,83,1
2022-03-08,9645746542,2470,6.38,155,2
2022-08-17,16193384549,2634,6.23,1540,9
2022-05-10,16141721408,2276,33.47,12352,31
2022-04-24,9611555898,2410,0.01,22,1
2023-02-14,9611555892,2410,0.00,3,0
2022-06-04,1012855394,2800,0.00,2,0
2022-10-24,18592011993,2392,0.00,10,0
2022-06-21,9656161861,2040,2.16,190,1
2023-02-04,16705812708,2840,283.96,91360,606
2022-10-11,9656161861,2756,29.37,525,6
2023-03-02,16101107713,2410,15.04,5880,8
2022-01-17,9611555898,2380,2.07,37,6
2022-07-14,8687082220,2036,27.66,177,18
2022-01-19,15589107333,2784,2.07,37,1
2022-09-07,16096245591,2862,1.74,1406,7
2022-02-04,11062750218,2214,5.35,2285,20
2022-08-20,17335759645,2203,44.86,18447,22
2022-04-08,9656161861,2040,0.00,175,0
2022-09-02,11698174219,2630,0.03,167,1
2022-12-01,19072463248,2440,0.00,15,0
2022-01-29,9611555928,2040,0.78,10,2
2022-12-06,18862348236,2784,14.12,14797,22
2022-04-15,16517320743,2784,327.10,181705,767
2022-09-29,9611555892,2040,0.00,19,0
2022-01-08,15588078882,2784,0.04,9,0
2023-02-11,9716491602,2826,476.38,6543,124
2022-07-02,1012855394,2887,0.00,2,0
2022-08-08,1012855394,2214,2.03,20,2
2023-03-12,16517320743,2442,8.33,3888,9
2023-01-17,10586966769,2724,5.07,155,2
2022-06-06,16101107713,2344,245.30,76279,85
2022-07-22,9611555928,2352,0.00,9,0
2022-05-26,9656161861,2784,6.26,315,2
2022-01-19,15589107339,2380,0.84,367,3
2022-11-18,9645746542,2040,22.34,1154,3
2022-12-03,1012855394,2008,0.00,2,0
2022-09-16,11698174219,2858,0.00,92,0
2023-02-08,16529545136,2608,201.44,407441,4385
2022-10-29,18598958317,2756,0.19,332,1
2022-07-16,1012855394,2156,0.44,337,3
2022-11-18,11698174219,2792,0.01,3,1
2022-01-05,10586966769,2756,15.38,238,5
2022-01-17,15589107351,2344,0.00,2,0
2022-06-20,9645746542,2410,0.85,643,2
2022-09-22,17335759645,2152,34.18,21223,22
2022-10-19,11698174219,2703,0.07,168,2
2023-02-22,1012855394,2558,0.00,9,0
2022-12-20,9611555889,2208,1.41,27,1
2022-01-22,15589107327,2784,12.75,2589,7
2022-01-01,8709347981,2372,0.00,9,0
2022-07-01,17438478132,2276,0.00,61,0
2022-09-19,16517320743,2056,75.46,18943,68
2023-02-09,16193384549,2276,24.51,1336,7
2022-08-21,9611555898,2376,3.05,34,5
2023-02-26,9611555898,2376,1.00,27,3
2022-07-14,9611555928,2410,0.00,19,0
2022-07-23,9985023593,2578,0.00,80,0
2022-10-28,16985277335,2068,7.25,19222,176
2022-04-02,8689311018,2826,32.48,148,12
2023-04-04,9656161861,2682,4.40,430,11
2022-12-03,19016565285,2203,0.00,129,0
2022-03-30,16101107713,2040,9.77,2509,8
2023-01-20,16096245591,2320,2.44,3312,8
2022-11-16,16107460064,2840,1065.75,111935,340
2022-12-31,19336354033,2376,7.77,8119,51
2022-08-02,16193384549,2470,4.18,495,4
2023-01-11,19329701910,2840,79.05,2003,5
2022-03-02,14720659140,2208,30.17,3271,18
2022-02-26,16090441168,2458,371.18,159040,1117
2022-09-04,11698174219,2858,0.00,121,0
2023-02-17,1012855394,2012,0.00,7,0
2022-08-26,16193384549,2554,20.20,741,4
2022-06-11,1012855394,2604,1.85,111,9
2022-04-23,16141721408,2040,4.41,7895,12
2022-11-14,9611555898,2056,1.79,29,5
2022-02-04,1012855394,2218,2.56,49,7
2022-05-14,16517320743,2724,1055.88,318709,1126
2023-03-08,1012855394,2858,0.00,9,0
2022-03-08,14720659140,2578,60.46,7461,45
2022-05-27,8689311018,2124,2.03,31,3
2023-02-07,9611555898,2376,2.32,20,6
2022-07-07,16107460064,2246,26.30,17389,17
2023-02-08,9716491608,2056,38.64,396,8
2022-05-24,16107460064,2124,1129.82,240484,314
2022-05-02,9611555928,2392,5.40,32,2
2022-03-27,1012855394,2348,2.73,65,8
2022-01-16,15588078894,2246,0.07,5,0
2022-10-27,16529545136,2360,138.84,299866,942
2022-02-01,10586966769,2724,0.00,228,0
2022-11-26,9656161858,2246,56.93,1073,8
2022-07-20,11698174219,2036,0.00,2,0
2022-05-02,1012855394,2732,0.00,3,0
2022-03-29,1012855394,2191,1.67,39,4
2023-04-01,16976496847,2438,1.83,723,0
2022-06-07,17335759645,2440,17.43,10141,19
2022-07-26,16141721408,2442,1.20,1369,3
2022-01-30,9816569721,2372,11.58,367,4
2022-02-14,16096245591,2188,0.32,44,1
2022-04-10,16193384549,2470,3.95,1187,1
2023-03-01,16985277335,2558,4.10,6644,72
2023-03-05,16101107713,2833,0.31,27,0
2022-12-31,10586966769,2784,2.82,14,1
2023-03-02,9647872445,2840,1682.44,52760,471
2022-09-23,9985023596,2756,6.29,107,1
2022-01-18,11698174219,2112,0.00,2,0
2022-05-18,16096245591,2484,75.45,37942,88
2023-01-12,19336354033,2344,2.69,9464,75
2022-04-05,9656161861,2442,3.10,44,1
2022-04-08,16141721408,2702,70.09,54342,160
2022-08-15,9716491608,2040,5.27,258,3
2022-06-01,16141721408,2392,27.26,9241,42
2022-01-24,9822852159,2246,0.01,71,0
2022-08-18,11654183162,2048,0.00,20,0
2022-10-26,18592031661,2724,4.70,54,4
2022-04-17,9645746542,2682,3.85,250,2
2022-03-05,16463239324,2156,0.21,129,0
2023-02-28,16096245591,2226,0.04,7,0
2022-09-21,16096245591,2226,0.06,12,1
2022-10-25,18598763218,2840,282.58,5168,27
2023-01-18,16129801833,2840,4903.49,240290,837
2022-12-11,9611555889,2578,7.10,24,3
2022-11-02,16101107713,2826,318.23,31997,90
2022-03-02,1012855394,2012,0.00,14,0
2022-11-19,16141721408,2246,6.16,1977,6
2023-02-17,9611555898,2442,0.60,3,1
2023-03-21,9656161861,2276,46.84,4225,29
2022-01-10,11510088205,2250,6.13,554,2
2023-01-24,19072463248,2616,0.32,39,1
2022-04-23,9816569721,2554,2.67,126,1
2022-05-24,16096245591,2858,1.76,112,3
2022-01-10,15588078894,2682,0.00,2,0
2022-11-21,9611555928,2724,20.74,272,8
2023-02-25,1012855394,2400,0.00,3,0
2023-02-26,9647872445,2840,1574.81,35423,370
2022-03-24,16107460064,2208,0.02,170,0
2022-01-04,9731196168,2826,0.92,1105,1
2022-05-08,16705812708,2124,2217.11,215509,758
2022-05-08,9731196168,2554,0.00,41,0
2023-02-08,1012855394,2818,0.04,14,2
2022-11-16,16141721408,2724,112.26,99260,409
2023-03-18,16096245591,2840,1.55,107,1
2022-03-29,1012855394,2642,5.56,26,1
2022-02-28,16097854484,2642,0.03,32,0
2022-02-01,15673399839,2380,11.80,4580,22
2022-02-13,1012855394,2498,0.00,5,0
2022-03-18,9611555892,2250,26.62,146,11
2022-08-05,9985023596,2392,0.00,37,0
2022-11-14,16193384549,2492,0.08,83,0
2022-10-29,16529545136,2348,30.60,58686,121
2023-03-25,16096245591,2152,2.92,966,4
2022-10-27,18592041816,2196,0.25,2,1
2022-09-09,16517320743,2702,44.85,25786,88
2022-08-22,16529545136,2203,3.00,5328,11
2022-12-09,16096245591,2218,7.75,6953,8
2022-01-21,15589107339,2048,0.00,14,0
2022-10-05,11698174219,2840,0.00,39,0
2022-01-19,15589107333,2634,0.00,9,0
2022-08-04,11698174219,2531,0.00,19,0
2022-03-10,9611555889,2246,7.58,29,2
2022-01-15,9731196168,2826,38.68,763,3
2022-06-30,11038309165,2392,23.44,3696,45
2022-03-13,9968096296,2124,210.24,29478,128
2023-03-05,16141721408,2470,1.01,3113,11
2022-05-23,16517320743,2528,239.83,46172,266
2022-07-05,1012855394,2862,0.01,31,1
2022-04-02,9716491608,2702,17.23,437,6
2022-03-14,16096245591,2600,15.03,11072,16
2022-05-20,16517320743,2784,412.44,211133,1021
2022-09-21,11698174219,2258,0.05,32,1
2023-01-02,16096245591,2600,1.08,1425,1
2023-03-31,19770443735,2840,927.22,5013,77
2022-03-16,1012855394,2474,0.00,3,0
2022-03-29,16141748399,2858,18.24,17230,131
2022-06-08,16193384549,2276,90.81,17141,23
2023-01-10,1012855394,2024,0.92,2,1
2022-12-20,9611555895,2578,0.21,9,1
2022-08-03,9645746542,2634,0.29,362,3
2022-06-05,16517320743,2040,144.84,41905,145
2022-12-27,1012855394,2398,0.00,2,0
2022-11-20,9985023596,2376,0.00,20,0
2022-11-05,10586966769,2392,2.47,94,3
2022-05-30,9716491608,2702,5.26,214,3
2022-10-03,10586966766,2752,0.00,48,0
2022-11-15,9611555898,2380,0.56,60,4
2022-04-17,8687082220,2554,8.23,20,6
2022-05-29,8709347981,2036,0.05,29,1
2022-06-21,9731536273,2840,105.47,3113,20
2022-04-16,8709347981,2554,0.00,9,0
2022-10-01,11654183162,2276,1.06,1000,15
2022-05-07,9985023596,2410,0.00,24,0
2022-06-25,9611555892,2756,0.00,2,0
2022-01-08,15588078882,2756,1.29,73,1
2022-05-04,9985023596,2470,0.00,12,0
2022-12-28,16096245591,2222,2.49,2071,1
2023-03-29,9656161861,2724,38.40,2463,35
2022-05-10,16976496847,2056,4.77,2924,19
2023-01-03,16107460064,2376,32.03,9338,30
2022-02-08,16096245591,2214,0.14,51,1
2022-04-08,16548613620,2124,183.25,15047,39
2022-08-01,16517320743,2036,136.02,13716,94
2022-03-28,9641610945,2246,20.90,432,5
2022-09-20,9611555892,2048,0.00,5,0
2022-12-14,9645746542,2048,11.93,275,3
2022-02-07,9646241456,2826,682.26,10719,175
2022-11-17,16101107713,2470,1.53,876,0
2022-01-02,1012855394,2900,0.00,3,0
2022-05-12,16517320743,2752,225.50,48717,168
2023-03-29,16985277335,2068,12.26,30012,214
2022-04-04,16529545136,2458,58.76,45970,320
2022-07-25,1012855394,2218,0.05,87,2
2022-09-29,17335759645,2642,23.48,11422,18
2022-04-11,9656161861,2056,9.84,323,4
2023-02-20,9611555898,2040,0.03,7,1
2022-04-21,9816569721,2554,1.66,116,1
2022-07-30,9645632783,2036,201.12,8976,36
2022-03-24,16463239324,2704,50.76,52870,181
2022-02-25,16097854484,2360,0.92,190,3
2022-01-10,15584612537,2410,5.87,294,1
2023-03-12,16141721408,2492,0.00,2,0
2022-02-06,15673399839,2414,32.29,43476,215
2022-12-25,9611555892,2276,133.07,354,29
2022-11-19,10586966769,2470,0.00,12,0
2022-09-07,11698174219,2422,0.01,31,1
2022-07-28,9611555928,2392,0.00,9,0
2022-09-29,9611555928,2724,2.29,94,2
2022-08-18,9611555898,2470,0.03,19,1
2022-05-10,1012855394,2705,1.18,3,1
2022-10-27,18595362681,2124,3.07,207,1
2022-09-07,16529545136,2764,8.27,27703,81
2022-08-05,16517320743,2276,26.44,7499,39
2022-10-05,1012855394,2703,0.00,9,0
2022-11-27,9656161858,2208,45.67,925,6
2022-11-29,19023561023,2156,0.00,7,0
2022-09-04,1012855394,2484,7.96,250,16
2022-12-06,1012855394,2158,0.07,44,1
2022-10-07,16193384549,2372,13.58,743,6
2023-04-04,8687082220,2036,0.55,100,13
2022-06-02,16107460064,2040,51.85,28851,26
2022-04-28,16141721408,2682,5.10,5734,33
2022-03-27,16141748399,2222,53.38,48015,246
2022-09-07,16096245591,2630,1.38,488,2
2022-12-07,16135846000,2076,96.61,68389,113
2022-01-08,10586966766,2752,0.00,94,0
2022-01-06,15589107351,2344,0.00,5,0
2022-05-25,9645746542,2756,0.85,88,1
2022-10-11,9656161861,2702,2.14,265,1
2022-03-12,10586966769,2784,0.00,109,0
2022-05-31,16101107713,2756,88.89,15793,34
2022-09-19,16529545136,2170,16.84,32735,123
2022-05-05,16779095429,2344,1.86,666,3
2023-03-25,9716491602,2554,54.77,612,15
2022-03-27,16141721408,2554,36.77,3356,28
2022-02-22,9716491608,2048,0.25,29,1
2022-05-31,9611555928,2040,0.60,31,1
2022-10-01,1012855394,2116,0.00,3,0
2022-10-14,16096245591,2630,0.91,417,3
2022-06-30,16193384549,2470,3.67,833,6
2022-10-23,9731196168,2036,0.00,92,0
2022-12-02,18862348236,2634,2.90,2961,21
2022-08-01,11698174219,2818,1.23,247,4
2022-07-26,16985277335,2170,35.29,36239,622
2022-12-04,16096245591,2858,1.26,1081,6
2022-10-23,1012855394,2050,0.02,15,1
2023-03-05,9716491608,2410,3.73,175,2
2023-03-27,16529545136,2356,151.46,349666,3947
2022-08-17,10586966769,2048,0.00,14,0
2022-11-19,9656161858,2578,20.01,711,4
2022-06-02,8709347981,2372,0.00,9,0
2023-01-29,16101107713,2578,42.09,1787,15
2022-11-01,16131104619,2380,92.46,36288,425
2023-02-11,9611555898,2376,0.70,17,4
2022-04-30,16141721408,2578,7.68,303,5
2022-12-23,19329701910,2756,7.01,842,0
2023-02-17,16141721408,2380,13.18,15132,33
2022-10-11,16529545136,2360,97.05,241704,678
2022-10-24,16985277335,2840,7.75,3755,38
2022-10-08,17335759645,2705,5.63,1567,4
2022-10-08,1012855394,2434,0.00,36,0
2022-06-18,9611555892,2528,8.51,24,2
2023-01-21,17335759645,2616,33.65,8206,18
2022-03-26,1012855394,2512,0.01,9,1
2022-04-03,16141721408,2250,182.16,134269,370
2023-01-27,16101107713,2344,28.38,6854,11
2023-03-17,17197475739,2840,1331.84,48333,461
2022-03-16,9985023596,2528,0.79,275,1
2022-08-12,16985277335,2214,3.02,7579,64
2022-10-16,18592008189,2752,0.00,48,0
2022-05-31,9611555928,2442,0.00,2,0
2022-01-03,9985023596,2756,0.00,46,0
2023-01-29,9611555892,2410,1.95,3,1
2023-03-04,1012855394,2710,3.53,87,6
2022-04-02,16096245591,2630,46.06,46412,77
2022-02-14,16107460064,2056,4.94,75,2
2022-03-19,9611555928,2276,19.75,267,11
2023-01-16,16985277335,2218,5.46,31136,129
2023-01-03,17335759645,2152,66.73,25114,43
2022-04-14,9985023596,2344,0.66,26,1
2022-07-20,8687082220,2554,0.45,32,1
2022-10-05,1012855394,2662,0.00,2,0
2023-03-15,16141721408,2442,0.13,362,1
2022-12-18,16141721408,2578,28.86,3060,15
2023-03-25,16141721408,2246,4.78,1336,4
2022-12-03,16107460064,2376,140.97,53533,124
2022-01-07,15249177055,2056,8.27,10,1
2022-10-24,18592041816,2566,0.00,10,0
2022-09-15,17335759645,2170,30.15,28606,43
2022-10-01,9611555928,2392,0.55,9,1
2022-11-09,9611555898,2392,0.08,9,1
2022-06-08,10586966769,2344,2.59,49,1
2022-03-05,16403937274,2380,2.73,182,3
2022-09-06,11698174219,2418,0.00,3,0
2022-04-27,16682907088,2250,425.79,46026,291
2023-02-10,16107460064,2826,157.99,22341,83
2022-05-17,9611555925,2246,8.26,37,4
2022-04-09,16141721408,2784,274.12,245443,881
2023-03-12,8687082220,2372,14.33,41,6
2022-04-01,9611555892,2702,0.71,10,1
2022-12-27,19316350491,2682,0.00,5,0
2023-02-03,9611555898,2250,1.54,32,4
2023-01-17,9656161858,2246,0.00,269,0
2022-01-06,15249177049,2528,37.58,99,17
2022-08-27,1012855394,2032,1.10,116,7
2022-04-21,1012855394,2032,2.21,167,9
2022-08-21,11654183162,2048,0.03,20,1
2022-02-11,16141721408,2470,10.41,7747,31
2023-04-02,9731196168,2554,3.79,150,1
2022-09-12,16107460064,2250,89.65,36570,34
2022-02-03,9611555928,2056,2.47,32,2
2022-09-26,16705812708,2826,189.47,67466,209
2023-03-03,9646241456,2554,14.59,1525,8
2022-09-01,9985023596,2250,4.14,233,2
2022-02-25,16193384549,2344,0.09,97,0
2022-08-30,9611555928,2724,13.05,100,2
2022-01-24,15588078891,2826,2.31,107,2
2023-01-29,16096245591,2484,15.87,8316,35
2022-11-08,17298592738,2756,39.29,2841,27
2022-08-09,11698174219,2092,0.00,3,0
2022-10-01,1012855394,2050,0.03,7,1
2022-03-15,16096245591,2484,618.87,484357,800
2022-02-19,16107478550,2124,0.03,12,1
2022-11-29,16141721408,2470,3.77,7303,31
2022-03-16,9645746542,2352,0.00,111,0
2022-11-20,9816569721,2554,0.00,88,0
2022-01-11,1012855394,2450,0.00,2,0
2022-01-23,1012855394,2398,0.00,2,0
2022-01-05,1012855394,2398,0.48,5,1
2022-09-01,9985023593,2752,0.00,117,0
2022-05-01,9645632783,2826,102.93,2028,22
2022-01-19,9611555892,2702,0.00,19,0
2022-02-27,9716491608,2344,19.05,369,4
2022-08-29,1012855394,2422,0.00,2,0
2022-02-01,9611555892,2056,0.89,22,1
2022-04-21,1012855394,2454,0.00,2,0
2023-01-19,1012855394,2404,0.00,9,0
2022-10-08,17335780291,2156,213.16,32926,200
2023-01-10,19329701910,2484,4.65,779,1
2022-05-20,16107460064,2840,8229.07,1137472,1940
2022-10-25,18592041816,2705,0.00,9,0
2022-12-26,1012855394,2152,4.29,133,7
2023-01-07,9645746542,2528,18.34,1244,4
2022-07-31,16529545136,2458,28.61,36611,378
2023-01-06,10586966769,2784,0.00,15,0
2022-10-12,1012855394,2218,0.48,24,2
2022-10-17,16101107713,2414,15.00,12558,41
2022-12-29,9611555928,2410,3.74,15,1
2022-11-03,1012855394,2417,0.47,19,1
2022-09-11,11654183162,2442,0.00,7,0
2022-04-09,9645746542,2682,5.25,333,3
2022-01-19,15589107351,2352,0.00,2,0
2022-11-18,16141721408,2634,7.66,11965,55
2023-03-31,1012855394,2703,2.32,31,8
2022-08-23,11698174219,2156,0.00,5,0
2022-09-22,1012855394,2158,1.51,31,1
2023-01-18,16985277335,2218,5.58,20594,126
2022-01-16,1012855394,2604,0.04,177,1
2022-03-30,16529545136,2704,4.37,11801,29
2022-04-01,16529545136,2356,102.89,206171,1729
2022-03-12,16529545136,2348,28.56,9870,23
2022-03-23,16193384549,2056,3.75,950,2
2022-06-30,16517320743,2442,15.50,8153,25
2022-05-28,9656161861,2528,36.88,1003,10
2022-08-09,16985277335,2600,3.44,8502,81
2022-03-19,1012855394,2807,0.00,5,0
2022-01-28,9611555898,2634,0.00,3,0
2022-10-09,9731536273,2840,135.36,6436,33
2022-04-20,1012855394,2050,0.00,14,0
2023-03-15,9611555928,2702,0.04,31,1
2022-05-23,16141721408,2826,187.88,32156,174
2023-01-11,9645746542,2634,0.64,315,1
2022-02-13,9968096296,2752,63.17,15125,50
2022-06-23,16101107713,2554,246.42,12026,39
2022-09-28,9731196168,2826,84.51,1467,16
2022-01-22,1012855394,2858,0.74,12,1
2022-01-07,8689311018,2826,68.92,252,17
2022-07-22,9645632783,2554,12.04,1588,5
2022-07-16,11654183162,2040,0.16,779,5
2022-06-19,1012855394,2706,0.00,12,0
2022-07-14,9611555892,2528,0.00,20,0
2022-03-27,16107460064,2528,12.92,308,1
2022-05-21,16985277335,2724,113.76,28189,220
2022-02-10,14720659140,2040,16.15,20932,8
2022-09-15,11698174219,2203,1.55,1074,9
2022-06-22,1012855394,2086,0.00,2,0
2022-12-20,9611555898,2250,4.64,65,11
2023-01-22,19329701910,2724,13.83,2054,7
2022-10-29,9656161861,2470,0.36,80,1
2022-10-29,18597674638,2410,3.99,6027,10
2023-03-17,9611555928,2724,6.88,129,6
2022-03-21,9816569721,2372,5.32,90,2
2022-04-15,9716491605,2752,16.19,277,5
2023-03-24,16985277335,2222,5.24,11742,62
2022-09-22,9611555925,2578,3.25,5,1
2022-05-24,1012855394,2356,14.84,1013,55
2023-02-21,9611555892,2528,9.23,32,4
2022-11-12,9611555928,2442,0.01,27,1
2022-05-04,16766225199,2528,83.15,12993,96
2022-03-21,9716491608,2756,7.29,119,1
2022-03-08,9611555898,2056,4.59,34,5
2022-08-19,16193384549,2682,24.10,5583,32
2022-08-13,9611555898,2250,2.71,61,7
2022-03-17,8687082220,2826,22.04,187,29
2022-02-25,8709347981,2826,6.64,71,3
2022-07-05,11698174219,2840,0.42,114,3
2022-03-16,16101107713,2372,133.74,72825,176
2023-02-23,1012855394,2233,0.00,12,0
2022-02-11,15673399839,2352,0.24,269,0
2022-01-23,15588495774,2756,7.46,428,0
2022-05-02,1012855394,2440,1.34,7,1
2022-02-21,16097854484,2484,2.25,133,1
2022-06-04,9985023596,2040,0.00,90,0
2023-03-29,16101107713,2372,61.45,16374,29
2022-03-11,8709347981,2036,6.32,17,1
2023-02-28,1012855394,2558,0.49,10,1
2022-06-03,10586966769,2410,0.00,14,0
2022-03-03,16096245591,2630,0.04,26,1
2022-01-15,14720659140,2056,127.02,18972,67
2022-08-04,9645746542,2276,77.45,4820,22
2022-02-18,9611555928,2048,0.00,2,0
2023-03-22,16705812708,2840,375.39,101036,645
2022-03-18,9968096296,2756,29.67,4534,20
2023-03-03,1012855394,2446,0.01,2,1
2023-03-24,16096245591,2188,0.47,396,0
2022-01-24,15589107342,2208,0.00,5,0
2022-12-01,18862348236,2752,62.26,31555,25
2022-06-15,10586966766,2246,2.04,65,1
2022-05-29,9656161858,2246,26.96,413,6
2022-02-01,15673399839,2414,46.56,24893,115
2022-11-22,1012855394,2400,0.01,2,1
2022-07-17,9985023596,2784,0.00,51,0
2022-06-24,1012855394,2204,0.01,14,1
2022-09-29,11698174219,2533,0.00,20,0
2022-02-22,11038204927,2056,3.94,632,2
2023-03-30,1012855394,2458,2.52,56,5
2022-01-27,15301920441,2528,517.30,129809,395
2023-01-21,1012855394,2478,0.00,2,0
2022-11-24,1012855394,2222,0.00,12,0
2022-06-12,1012855394,2268,0.00,3,0
2022-09-22,9611555898,2392,1.07,10,1
2022-10-14,16705812708,2752,22.36,7846,23
2022-07-03,1012855394,2203,2.95,56,5
2022-12-01,11698174219,2360,0.03,7,1
2022-01-17,15589107327,2492,0.00,9,0
2022-04-11,16193384549,2376,15.45,2309,9
2022-11-29,9611555928,2344,0.00,26,0
2023-01-10,9656161861,2442,0.00,34,0
2022-05-17,1012855394,2462,0.00,10,0
2022-04-15,1012855394,2012,0.79,20,1
2023-02-09,8687082217,2840,27.11,490,9
2022-07-19,17335759645,2428,10.46,7662,13
2023-02-01,8709347981,2554,0.00,20,0
2023-01-27,16779095429,2344,1.22,607,4
2022-10-28,18598835899,2380,2.89,303,1
2022-10-29,16705812708,2040,19.25,5928,28
2023-03-29,16101107713,2702,42.45,7358,20
2022-01-04,10586966769,2040,24.04,279,8
2022-06-30,1012855394,2894,0.00,5,0
2022-12-29,19072463248,2616,2.63,43,2
2022-07-27,1012855394,2070,1.19,22,1
2022-01-09,15589107348,2752,0.03,111,0
2022-03-01,9656161858,2578,65.49,1097,15
2022-01-08,2065744516,2620,22.39,2757,29
2022-11-04,17335759645,2348,11.47,5705,8
2022-09-14,11698174219,2356,0.18,597,4
2022-12-15,16985277335,2068,7.84,22321,157
2023-02-27,9611555898,2040,0.01,15,1
2022-05-01,9611555898,2442,1.00,2,1
2022-01-11,9656161861,2056,5.38,384,2
2022-04-01,16193384549,2048,25.10,16174,74
2022-08-14,1012855394,2070,0.00,2,0
2022-11-11,17335759645,2203,22.08,4519,15
2022-04-04,16705812708,2352,3.31,2152,4
2022-10-08,17335759645,2704,46.04,90309,72
2022-10-28,11698174219,2604,0.00,26,0
2022-05-22,1012855394,2312,0.00,10,0
2022-07-18,16985277335,2604,24.95,40475,561
2022-09-17,11654183429,2208,2.15,386,8
2022-10-06,11698174219,2368,0.08,36,2
2023-03-21,9611555928,2344,0.00,22,0
2022-09-18,16985277335,2840,10.14,4478,48
2022-11-07,9645746542,2276,143.38,4019,29
